"","X","ISO","date_sick_month","date_sick_year","count"
"3087",3087,74,8,2002,58
"3088",3088,74,9,2002,26
"3089",3089,74,10,2002,43
"3090",3090,74,11,2002,49
"3091",3091,74,12,2002,75
"3092",3092,75,1,2002,16
"3093",3093,75,2,2002,13
"3094",3094,75,3,2002,13
"3095",3095,75,4,2002,24
"3096",3096,75,5,2002,19
"3097",3097,75,6,2002,24
"3098",3098,75,7,2002,27
"3099",3099,75,8,2002,9
"3100",3100,75,9,2002,11
"3101",3101,75,10,2002,17
"3102",3102,75,11,2002,22
"3103",3103,75,12,2002,15
"3104",3104,76,1,2002,9
"3105",3105,76,2,2002,9
"3106",3106,76,3,2002,18
"3107",3107,76,4,2002,68
"3108",3108,76,5,2002,46
"3109",3109,76,6,2002,66
"3110",3110,76,7,2002,64
"3111",3111,76,8,2002,44
"3112",3112,76,9,2002,26
"3113",3113,76,10,2002,24
"3114",3114,76,11,2002,24
"3115",3115,76,12,2002,27
"3116",3116,77,1,2002,10
"3117",3117,77,2,2002,9
"3118",3118,77,3,2002,23
"3119",3119,77,4,2002,44
"3120",3120,77,5,2002,67
"3121",3121,77,6,2002,122
"3122",3122,77,7,2002,104
"3123",3123,77,8,2002,62
"3124",3124,77,9,2002,40
"3125",3125,77,10,2002,39
"3126",3126,77,11,2002,40
"3127",3127,77,12,2002,25
"3128",3128,80,1,2002,132
"3129",3129,80,2,2002,122
"3130",3130,80,3,2002,131
"3131",3131,80,4,2002,198
"3132",3132,80,5,2002,572
"3133",3133,80,6,2002,874
"3134",3134,80,7,2002,771
"3135",3135,80,8,2002,532
"3136",3136,80,9,2002,354
"3137",3137,80,10,2002,334
"3138",3138,80,11,2002,246
"3139",3139,80,12,2002,176
"3140",3140,81,1,2002,87
"3141",3141,81,2,2002,64
"3142",3142,81,3,2002,90
"3143",3143,81,4,2002,116
"3144",3144,81,5,2002,165
"3145",3145,81,6,2002,100
"3146",3146,81,7,2002,77
"3147",3147,81,8,2002,76
"3148",3148,81,9,2002,58
"3149",3149,81,10,2002,58
"3150",3150,81,11,2002,48
"3151",3151,81,12,2002,39
"3152",3152,82,1,2002,12
"3153",3153,82,2,2002,10
"3154",3154,82,3,2002,15
"3155",3155,82,4,2002,39
"3156",3156,82,5,2002,123
"3157",3157,82,6,2002,179
"3158",3158,82,7,2002,88
"3159",3159,82,8,2002,25
"3160",3160,82,9,2002,8
"3161",3161,82,10,2002,14
"3162",3162,82,11,2002,16
"3163",3163,82,12,2002,7
"3164",3164,83,1,2002,12
"3165",3165,83,2,2002,6
"3166",3166,83,3,2002,2
"3167",3167,83,4,2002,12
"3168",3168,83,5,2002,18
"3169",3169,83,6,2002,20
"3170",3170,83,7,2002,31
"3171",3171,83,8,2002,36
"3172",3172,83,9,2002,25
"3173",3173,83,10,2002,39
"3174",3174,83,11,2002,53
"3175",3175,83,12,2002,67
"3176",3176,84,1,2002,61
"3177",3177,84,2,2002,63
"3178",3178,84,3,2002,86
"3179",3179,84,4,2002,183
"3180",3180,84,5,2002,440
"3181",3181,84,6,2002,658
"3182",3182,84,7,2002,624
"3183",3183,84,8,2002,373
"3184",3184,84,9,2002,219
"3185",3185,84,10,2002,161
"3186",3186,84,11,2002,118
"3187",3187,84,12,2002,112
"3188",3188,85,1,2002,4
"3189",3189,85,2,2002,4
"3190",3190,85,3,2002,4
"3191",3191,85,4,2002,4
"3192",3192,85,5,2002,14
"3193",3193,85,6,2002,15
"3194",3194,85,7,2002,23
"3195",3195,85,8,2002,9
"3196",3196,85,9,2002,3
"3197",3197,85,10,2002,6
"3198",3198,85,11,2002,6
"3199",3199,85,12,2002,6
"3200",3200,86,1,2002,12
"3201",3201,86,2,2002,16
"3202",3202,86,3,2002,38
"3203",3203,86,4,2002,60
"3204",3204,86,5,2002,110
"3205",3205,86,6,2002,142
"3206",3206,86,7,2002,95
"3207",3207,86,8,2002,81
"3208",3208,86,9,2002,54
"3209",3209,86,10,2002,41
"3210",3210,86,11,2002,37
"3211",3211,86,12,2002,27
"3212",3212,90,1,2002,303
"3213",3213,90,2,2002,195
"3214",3214,90,3,2002,161
"3215",3215,90,4,2002,167
"3216",3216,90,5,2002,366
"3217",3217,90,6,2002,564
"3218",3218,90,7,2002,444
"3219",3219,90,8,2002,361
"3220",3220,90,9,2002,280
"3221",3221,90,10,2002,283
"3222",3222,90,11,2002,264
"3223",3223,90,12,2002,163
"3224",3224,91,1,2002,25
"3225",3225,91,2,2002,40
"3226",3226,91,3,2002,13
"3227",3227,91,4,2002,16
"3228",3228,91,5,2002,55
"3229",3229,91,6,2002,100
"3230",3230,91,7,2002,41
"3231",3231,91,8,2002,14
"3232",3232,91,9,2002,13
"3233",3233,91,10,2002,9
"3234",3234,91,11,2002,6
"3235",3235,91,12,2002,1
"3236",3236,92,1,2002,55
"3237",3237,92,2,2002,31
"3238",3238,92,3,2002,33
"3239",3239,92,4,2002,58
"3240",3240,92,5,2002,105
"3241",3241,92,6,2002,248
"3242",3242,92,7,2002,251
"3243",3243,92,8,2002,181
"3244",3244,92,9,2002,100
"3245",3245,92,10,2002,44
"3246",3246,92,11,2002,39
"3247",3247,92,12,2002,19
"3248",3248,93,1,2002,84
"3249",3249,93,2,2002,58
"3250",3250,93,3,2002,38
"3251",3251,93,4,2002,56
"3252",3252,93,5,2002,152
"3253",3253,93,6,2002,231
"3254",3254,93,7,2002,196
"3255",3255,93,8,2002,147
"3256",3256,93,9,2002,115
"3257",3257,93,10,2002,109
"3258",3258,93,11,2002,62
"3259",3259,93,12,2002,40
"3260",3260,94,1,2002,70
"3261",3261,94,2,2002,33
"3262",3262,94,3,2002,31
"3263",3263,94,4,2002,28
"3264",3264,94,5,2002,63
"3265",3265,94,6,2002,138
"3266",3266,94,7,2002,181
"3267",3267,94,8,2002,201
"3268",3268,94,9,2002,193
"3269",3269,94,10,2002,281
"3270",3270,94,11,2002,233
"3271",3271,94,12,2002,200
"3272",3272,95,1,2002,68
"3273",3273,95,2,2002,43
"3274",3274,95,3,2002,21
"3275",3275,95,4,2002,21
"3276",3276,95,5,2002,77
"3277",3277,95,6,2002,150
"3278",3278,95,7,2002,163
"3279",3279,95,8,2002,115
"3280",3280,95,9,2002,128
"3281",3281,95,10,2002,169
"3282",3282,95,11,2002,165
"3283",3283,95,12,2002,97
"3284",3284,96,1,2002,60
"3285",3285,96,2,2002,37
"3286",3286,96,3,2002,30
"3287",3287,96,4,2002,44
"3288",3288,96,5,2002,110
"3289",3289,96,6,2002,287
"3290",3290,96,7,2002,310
"3291",3291,96,8,2002,185
"3292",3292,96,9,2002,157
"3293",3293,96,10,2002,124
"3294",3294,96,11,2002,80
"3295",3295,96,12,2002,82
"3296",3296,10,1,2003,879
"3297",3297,10,2,2003,579
"3298",3298,10,3,2003,487
"3299",3299,10,4,2003,474
"3300",3300,10,5,2003,442
"3301",3301,10,6,2003,444
"3302",3302,10,7,2003,527
"3303",3303,10,8,2003,678
"3304",3304,10,9,2003,642
"3305",3305,10,10,2003,685
"3306",3306,10,11,2003,804
"3307",3307,10,12,2003,437
"3308",3308,11,1,2003,116
"3309",3309,11,2,2003,131
"3310",3310,11,3,2003,157
"3311",3311,11,4,2003,163
"3312",3312,11,5,2003,127
"3313",3313,11,6,2003,106
"3314",3314,11,7,2003,97
"3315",3315,11,8,2003,100
"3316",3316,11,9,2003,74
"3317",3317,11,10,2003,90
"3318",3318,11,11,2003,94
"3319",3319,11,12,2003,25
"3320",3320,12,1,2003,95
"3321",3321,12,2,2003,46
"3322",3322,12,3,2003,62
"3323",3323,12,4,2003,71
"3324",3324,12,5,2003,70
"3325",3325,12,6,2003,69
"3326",3326,12,7,2003,80
"3327",3327,12,8,2003,123
"3328",3328,12,9,2003,95
"3329",3329,12,10,2003,42
"3330",3330,12,11,2003,79
"3331",3331,12,12,2003,28
"3332",3332,13,1,2003,47
"3333",3333,13,2,2003,37
"3334",3334,13,3,2003,39
"3335",3335,13,4,2003,74
"3336",3336,13,5,2003,68
"3337",3337,13,6,2003,100
"3338",3338,13,7,2003,115
"3339",3339,13,8,2003,139
"3340",3340,13,9,2003,121
"3341",3341,13,10,2003,88
"3342",3342,13,11,2003,74
"3343",3343,13,12,2003,24
"3344",3344,14,1,2003,14
"3345",3345,14,2,2003,32
"3346",3346,14,3,2003,22
"3347",3347,14,4,2003,29
"3348",3348,14,5,2003,17
"3349",3349,14,6,2003,36
"3350",3350,14,7,2003,50
"3351",3351,14,8,2003,52
"3352",3352,14,9,2003,48
"3353",3353,14,10,2003,58
"3354",3354,14,11,2003,28
"3355",3355,15,1,2003,18
"3356",3356,15,2,2003,6
"3357",3357,15,3,2003,4
"3358",3358,15,4,2003,8
"3359",3359,15,5,2003,11
"3360",3360,15,6,2003,24
"3361",3361,15,7,2003,24
"3362",3362,15,8,2003,16
"3363",3363,15,9,2003,16
"3364",3364,15,10,2003,25
"3365",3365,15,11,2003,27
"3366",3366,15,12,2003,13
"3367",3367,16,1,2003,39
"3368",3368,16,2,2003,32
"3369",3369,16,3,2003,19
"3370",3370,16,4,2003,42
"3371",3371,16,5,2003,70
"3372",3372,16,6,2003,52
"3373",3373,16,7,2003,57
"3374",3374,16,8,2003,19
"3375",3375,16,9,2003,30
"3376",3376,16,10,2003,38
"3377",3377,16,11,2003,9
"3378",3378,16,12,2003,11
"3379",3379,17,1,2003,3
"3380",3380,17,2,2003,5
"3381",3381,17,3,2003,12
"3382",3382,17,4,2003,3
"3383",3383,17,5,2003,6
"3384",3384,17,6,2003,2
"3385",3385,17,7,2003,12
"3386",3386,17,8,2003,8
"3387",3387,17,9,2003,12
"3388",3388,17,10,2003,10
"3389",3389,17,11,2003,19
"3390",3390,17,12,2003,8
"3391",3391,18,1,2003,9
"3392",3392,18,2,2003,6
"3393",3393,18,3,2003,9
"3394",3394,18,4,2003,14
"3395",3395,18,5,2003,14
"3396",3396,18,6,2003,17
"3397",3397,18,7,2003,20
"3398",3398,18,8,2003,20
"3399",3399,18,9,2003,21
"3400",3400,18,10,2003,44
"3401",3401,18,11,2003,44
"3402",3402,18,12,2003,13
"3403",3403,19,1,2003,6
"3404",3404,19,2,2003,22
"3405",3405,19,3,2003,26
"3406",3406,19,4,2003,50
"3407",3407,19,5,2003,21
"3408",3408,19,6,2003,37
"3409",3409,19,7,2003,60
"3410",3410,19,8,2003,36
"3411",3411,19,9,2003,33
"3412",3412,19,10,2003,24
"3413",3413,19,11,2003,13
"3414",3414,19,12,2003,5
"3415",3415,20,1,2003,70
"3416",3416,20,2,2003,92
"3417",3417,20,3,2003,102
"3418",3418,20,4,2003,102
"3419",3419,20,5,2003,135
"3420",3420,20,6,2003,113
"3421",3421,20,7,2003,95
"3422",3422,20,8,2003,108
"3423",3423,20,9,2003,62
"3424",3424,20,10,2003,30
"3425",3425,20,11,2003,13
"3426",3426,20,12,2003,3
"3427",3427,21,1,2003,36
"3428",3428,21,2,2003,35
"3429",3429,21,3,2003,38
"3430",3430,21,4,2003,79
"3431",3431,21,5,2003,122
"3432",3432,21,6,2003,160
"3433",3433,21,7,2003,130
"3434",3434,21,8,2003,79
"3435",3435,21,9,2003,54
"3436",3436,21,10,2003,61
"3437",3437,21,11,2003,38
"3438",3438,21,12,2003,14
"3439",3439,22,1,2003,16
"3440",3440,22,2,2003,10
"3441",3441,22,3,2003,18
"3442",3442,22,4,2003,34
"3443",3443,22,5,2003,65
"3444",3444,22,6,2003,55
"3445",3445,22,7,2003,47
"3446",3446,22,8,2003,40
"3447",3447,22,9,2003,30
"3448",3448,22,10,2003,32
"3449",3449,22,11,2003,21
"3450",3450,22,12,2003,18
"3451",3451,23,2,2003,1
"3452",3452,23,3,2003,4
"3453",3453,23,4,2003,2
"3454",3454,23,5,2003,15
"3455",3455,23,6,2003,19
"3456",3456,23,7,2003,16
"3457",3457,23,8,2003,8
"3458",3458,23,9,2003,7
"3459",3459,23,10,2003,3
"3460",3460,23,11,2003,1
"3461",3461,24,1,2003,58
"3462",3462,24,2,2003,45
"3463",3463,24,3,2003,53
"3464",3464,24,4,2003,53
"3465",3465,24,5,2003,76
"3466",3466,24,6,2003,66
"3467",3467,24,7,2003,67
"3468",3468,24,8,2003,95
"3469",3469,24,9,2003,40
"3470",3470,24,10,2003,39
"3471",3471,24,11,2003,39
"3472",3472,24,12,2003,19
"3473",3473,25,1,2003,9
"3474",3474,25,2,2003,6
"3475",3475,25,3,2003,10
"3476",3476,25,4,2003,21
"3477",3477,25,5,2003,32
"3478",3478,25,6,2003,26
"3479",3479,25,7,2003,31
"3480",3480,25,8,2003,18
"3481",3481,25,9,2003,2
"3482",3482,25,10,2003,2
"3483",3483,25,11,2003,1
"3484",3484,26,1,2003,3
"3485",3485,26,2,2003,3
"3486",3486,26,3,2003,5
"3487",3487,26,4,2003,12
"3488",3488,26,5,2003,19
"3489",3489,26,6,2003,11
"3490",3490,26,7,2003,18
"3491",3491,26,8,2003,11
"3492",3492,26,9,2003,13
"3493",3493,26,10,2003,5
"3494",3494,26,11,2003,7
"3495",3495,26,12,2003,1
"3496",3496,27,1,2003,28
"3497",3497,27,2,2003,30
"3498",3498,27,3,2003,67
"3499",3499,27,4,2003,67
"3500",3500,27,5,2003,89
"3501",3501,27,6,2003,64
"3502",3502,27,7,2003,39
"3503",3503,27,8,2003,44
"3504",3504,27,9,2003,27
"3505",3505,27,10,2003,12
"3506",3506,27,11,2003,10
"3507",3507,27,12,2003,1
"3508",3508,30,1,2003,85
"3509",3509,30,2,2003,58
"3510",3510,30,3,2003,64
"3511",3511,30,4,2003,98
"3512",3512,30,5,2003,141
"3513",3513,30,6,2003,217
"3514",3514,30,7,2003,218
"3515",3515,30,8,2003,187
"3516",3516,30,9,2003,94
"3517",3517,30,10,2003,79
"3518",3518,30,11,2003,74
"3519",3519,30,12,2003,15
"3520",3520,31,1,2003,53
"3521",3521,31,2,2003,59
"3522",3522,31,3,2003,107
"3523",3523,31,4,2003,124
"3524",3524,31,5,2003,126
"3525",3525,31,6,2003,177
"3526",3526,31,7,2003,151
"3527",3527,31,8,2003,111
"3528",3528,31,9,2003,108
"3529",3529,31,10,2003,113
"3530",3530,31,11,2003,79
"3531",3531,31,12,2003,14
"3532",3532,32,1,2003,19
"3533",3533,32,2,2003,35
"3534",3534,32,3,2003,33
"3535",3535,32,4,2003,79
"3536",3536,32,5,2003,180
"3537",3537,32,6,2003,209
"3538",3538,32,7,2003,158
"3539",3539,32,8,2003,125
"3540",3540,32,9,2003,94
"3541",3541,32,10,2003,71
"3542",3542,32,11,2003,38
"3543",3543,32,12,2003,11
"3544",3544,33,1,2003,29
"3545",3545,33,2,2003,38
"3546",3546,33,3,2003,65
"3547",3547,33,4,2003,121
"3548",3548,33,5,2003,241
"3549",3549,33,6,2003,235
"3550",3550,33,7,2003,253
"3551",3551,33,8,2003,98
"3552",3552,33,9,2003,43
"3553",3553,33,10,2003,17
"3554",3554,33,11,2003,10
"3555",3555,33,12,2003,11
"3556",3556,34,1,2003,51
"3557",3557,34,2,2003,90
"3558",3558,34,3,2003,233
"3559",3559,34,4,2003,251
"3560",3560,34,5,2003,480
"3561",3561,34,6,2003,573
"3562",3562,34,7,2003,320
"3563",3563,34,8,2003,197
"3564",3564,34,9,2003,74
"3565",3565,34,10,2003,34
"3566",3566,34,11,2003,17
"3567",3567,34,12,2003,13
"3568",3568,35,1,2003,13
"3569",3569,35,2,2003,22
"3570",3570,35,3,2003,27
"3571",3571,35,4,2003,32
"3572",3572,35,5,2003,60
"3573",3573,35,6,2003,34
"3574",3574,35,7,2003,42
"3575",3575,35,8,2003,26
"3576",3576,35,9,2003,4
"3577",3577,35,10,2003,3
"3578",3578,35,11,2003,1
"3579",3579,35,12,2003,2
"3580",3580,36,1,2003,24
"3581",3581,36,2,2003,28
"3582",3582,36,3,2003,25
"3583",3583,36,4,2003,37
"3584",3584,36,5,2003,50
"3585",3585,36,6,2003,77
"3586",3586,36,7,2003,62
"3587",3587,36,8,2003,49
"3588",3588,36,9,2003,28
"3589",3589,36,10,2003,20
"3590",3590,36,11,2003,10
"3591",3591,36,12,2003,4
"3592",3592,37,1,2003,6
"3593",3593,37,2,2003,3
"3594",3594,37,3,2003,22
"3595",3595,37,4,2003,45
"3596",3596,37,5,2003,63
"3597",3597,37,6,2003,116
"3598",3598,37,7,2003,58
"3599",3599,37,8,2003,18
"3600",3600,37,9,2003,22
"3601",3601,37,10,2003,12
"3602",3602,37,11,2003,1
"3603",3603,37,12,2003,5
"3604",3604,39,1,2003,7
"3605",3605,39,2,2003,9
"3606",3606,39,3,2003,7
"3607",3607,39,4,2003,11
"3608",3608,39,5,2003,27
"3609",3609,39,6,2003,15
"3610",3610,39,7,2003,10
"3611",3611,39,8,2003,6
"3612",3612,39,9,2003,3
"3613",3613,39,10,2003,2
"3614",3614,39,11,2003,2
"3615",3615,39,12,2003,2
"3616",3616,40,1,2003,61
"3617",3617,40,2,2003,35
"3618",3618,40,3,2003,34
"3619",3619,40,4,2003,52
"3620",3620,40,5,2003,74
"3621",3621,40,6,2003,83
"3622",3622,40,7,2003,79
"3623",3623,40,8,2003,90
"3624",3624,40,9,2003,55
"3625",3625,40,10,2003,40
"3626",3626,40,11,2003,25
"3627",3627,40,12,2003,10
"3628",3628,41,1,2003,30
"3629",3629,41,2,2003,25
"3630",3630,41,3,2003,29
"3631",3631,41,4,2003,45
"3632",3632,41,5,2003,72
"3633",3633,41,6,2003,61
"3634",3634,41,7,2003,98
"3635",3635,41,8,2003,46
"3636",3636,41,9,2003,15
"3637",3637,41,10,2003,23
"3638",3638,41,11,2003,11
"3639",3639,42,1,2003,5
"3640",3640,42,2,2003,3
"3641",3641,42,3,2003,3
"3642",3642,42,4,2003,16
"3643",3643,42,5,2003,27
"3644",3644,42,6,2003,35
"3645",3645,42,7,2003,36
"3646",3646,42,8,2003,12
"3647",3647,42,9,2003,7
"3648",3648,42,10,2003,2
"3649",3649,42,11,2003,2
"3650",3650,42,12,2003,1
"3651",3651,43,1,2003,4
"3652",3652,43,2,2003,10
"3653",3653,43,3,2003,5
"3654",3654,43,4,2003,9
"3655",3655,43,5,2003,39
"3656",3656,43,6,2003,29
"3657",3657,43,7,2003,43
"3658",3658,43,8,2003,35
"3659",3659,43,9,2003,23
"3660",3660,43,10,2003,19
"3661",3661,43,11,2003,35
"3662",3662,43,12,2003,2
"3663",3663,44,1,2003,22
"3664",3664,44,2,2003,16
"3665",3665,44,3,2003,53
"3666",3666,44,4,2003,38
"3667",3667,44,5,2003,53
"3668",3668,44,6,2003,63
"3669",3669,44,7,2003,31
"3670",3670,44,8,2003,31
"3671",3671,44,9,2003,29
"3672",3672,44,10,2003,19
"3673",3673,44,11,2003,3
"3674",3674,44,12,2003,1
"3675",3675,45,1,2003,64
"3676",3676,45,2,2003,28
"3677",3677,45,3,2003,45
"3678",3678,45,4,2003,56
"3679",3679,45,5,2003,87
"3680",3680,45,6,2003,140
"3681",3681,45,7,2003,164
"3682",3682,45,8,2003,101
"3683",3683,45,9,2003,82
"3684",3684,45,10,2003,72
"3685",3685,45,11,2003,37
"3686",3686,45,12,2003,26
"3687",3687,46,1,2003,27
"3688",3688,46,2,2003,28
"3689",3689,46,3,2003,25
"3690",3690,46,4,2003,7
"3691",3691,46,5,2003,20
"3692",3692,46,6,2003,32
"3693",3693,46,7,2003,31
"3694",3694,46,8,2003,30
"3695",3695,46,9,2003,12
"3696",3696,46,10,2003,15
"3697",3697,46,11,2003,7
"3698",3698,46,12,2003,4
"3699",3699,47,1,2003,9
"3700",3700,47,2,2003,6
"3701",3701,47,3,2003,19
"3702",3702,47,4,2003,40
"3703",3703,47,5,2003,40
"3704",3704,47,6,2003,86
"3705",3705,47,7,2003,95
"3706",3706,47,8,2003,37
"3707",3707,47,9,2003,27
"3708",3708,47,10,2003,14
"3709",3709,47,11,2003,9
"3710",3710,47,12,2003,3
"3711",3711,48,1,2003,2
"3712",3712,48,2,2003,6
"3713",3713,48,3,2003,15
"3714",3714,48,4,2003,45
"3715",3715,48,5,2003,84
"3716",3716,48,6,2003,113
"3717",3717,48,7,2003,113
"3718",3718,48,8,2003,86
"3719",3719,48,9,2003,55
"3720",3720,48,10,2003,33
"3721",3721,48,11,2003,8
"3722",3722,48,12,2003,4
"3723",3723,49,1,2003,2
"3724",3724,49,2,2003,2
"3725",3725,49,3,2003,3
"3726",3726,49,4,2003,41
"3727",3727,49,5,2003,21
"3728",3728,49,6,2003,25
"3729",3729,49,7,2003,21
"3730",3730,49,8,2003,14
"3731",3731,49,9,2003,17
"3732",3732,49,10,2003,14
"3733",3733,49,11,2003,10
"3734",3734,49,12,2003,1
"3735",3735,50,1,2003,4
"3736",3736,50,2,2003,8
"3737",3737,50,3,2003,10
"3738",3738,50,4,2003,19
"3739",3739,50,5,2003,85
"3740",3740,50,6,2003,260
"3741",3741,50,7,2003,294
"3742",3742,50,8,2003,251
"3743",3743,50,9,2003,121
"3744",3744,50,10,2003,94
"3745",3745,50,11,2003,38
"3746",3746,50,12,2003,9
"3747",3747,51,1,2003,5
"3748",3748,51,2,2003,4
"3749",3749,51,3,2003,4
"3750",3750,51,5,2003,6
"3751",3751,51,6,2003,22
"3752",3752,51,7,2003,39
"3753",3753,51,8,2003,42
"3754",3754,51,9,2003,10
"3755",3755,51,10,2003,11
"3756",3756,51,11,2003,13
"3757",3757,51,12,2003,7
"3758",3758,52,1,2003,6
"3759",3759,52,2,2003,9
"3760",3760,52,3,2003,6
"3761",3761,52,4,2003,21
"3762",3762,52,5,2003,31
"3763",3763,52,6,2003,58
"3764",3764,52,7,2003,113
"3765",3765,52,8,2003,67
"3766",3766,52,9,2003,46
"3767",3767,52,10,2003,26
"3768",3768,52,11,2003,17
"3769",3769,52,12,2003,5
"3770",3770,53,1,2003,9
"3771",3771,53,2,2003,14
"3772",3772,53,3,2003,15
"3773",3773,53,4,2003,16
"3774",3774,53,5,2003,33
"3775",3775,53,6,2003,58
"3776",3776,53,7,2003,61
"3777",3777,53,8,2003,60
"3778",3778,53,9,2003,28
"3779",3779,53,10,2003,13
"3780",3780,53,11,2003,9
"3781",3781,53,12,2003,4
"3782",3782,54,1,2003,6
"3783",3783,54,2,2003,6
"3784",3784,54,3,2003,4
"3785",3785,54,4,2003,9
"3786",3786,54,5,2003,27
"3787",3787,54,6,2003,44
"3788",3788,54,7,2003,32
"3789",3789,54,8,2003,25
"3790",3790,54,9,2003,8
"3791",3791,54,10,2003,4
"3792",3792,54,11,2003,3
"3793",3793,55,1,2003,1
"3794",3794,55,3,2003,2
"3795",3795,55,5,2003,14
"3796",3796,55,6,2003,30
"3797",3797,55,7,2003,24
"3798",3798,55,8,2003,19
"3799",3799,55,9,2003,2
"3800",3800,55,10,2003,2
"3801",3801,56,1,2003,2
"3802",3802,56,2,2003,1
"3803",3803,56,3,2003,3
"3804",3804,56,4,2003,3
"3805",3805,56,5,2003,20
"3806",3806,56,6,2003,59
"3807",3807,56,7,2003,35
"3808",3808,56,8,2003,24
"3809",3809,56,9,2003,10
"3810",3810,56,10,2003,1
"3811",3811,56,11,2003,1
"3812",3812,57,2,2003,1
"3813",3813,57,3,2003,3
"3814",3814,57,4,2003,3
"3815",3815,57,5,2003,28
"3816",3816,57,6,2003,42
"3817",3817,57,7,2003,100
"3818",3818,57,8,2003,50
"3819",3819,57,9,2003,21
"3820",3820,57,10,2003,9
"3821",3821,57,11,2003,6
"3822",3822,57,12,2003,2
"3823",3823,58,1,2003,1
"3824",3824,58,4,2003,1
"3825",3825,58,5,2003,4
"3826",3826,58,6,2003,4
"3827",3827,58,7,2003,6
"3828",3828,58,8,2003,6
"3829",3829,58,9,2003,7
"3830",3830,58,10,2003,2
"3831",3831,58,11,2003,4
"3832",3832,58,12,2003,1
"3833",3833,60,1,2003,70
"3834",3834,60,2,2003,72
"3835",3835,60,3,2003,89
"3836",3836,60,4,2003,90
"3837",3837,60,5,2003,92
"3838",3838,60,6,2003,142
"3839",3839,60,7,2003,217
"3840",3840,60,8,2003,195
"3841",3841,60,9,2003,159
"3842",3842,60,10,2003,124
"3843",3843,60,11,2003,74
"3844",3844,60,12,2003,25
"3845",3845,61,1,2003,11
"3846",3846,61,2,2003,5
"3847",3847,61,3,2003,14
"3848",3848,61,4,2003,18
"3849",3849,61,5,2003,18
"3850",3850,61,6,2003,14
"3851",3851,61,7,2003,14
"3852",3852,61,8,2003,24
"3853",3853,61,9,2003,11
"3854",3854,61,10,2003,18
"3855",3855,61,11,2003,9
"3856",3856,61,12,2003,2
"3857",3857,62,1,2003,16
"3858",3858,62,2,2003,25
"3859",3859,62,3,2003,35
"3860",3860,62,4,2003,51
"3861",3861,62,5,2003,65
"3862",3862,62,6,2003,77
"3863",3863,62,7,2003,78
"3864",3864,62,8,2003,62
"3865",3865,62,9,2003,64
"3866",3866,62,10,2003,52
"3867",3867,62,11,2003,35
"3868",3868,62,12,2003,4
"3869",3869,63,1,2003,2
"3870",3870,63,2,2003,4
"3871",3871,63,3,2003,2
"3872",3872,63,4,2003,7
"3873",3873,63,5,2003,12
"3874",3874,63,6,2003,32
"3875",3875,63,7,2003,33
"3876",3876,63,8,2003,30
"3877",3877,63,9,2003,29
"3878",3878,63,10,2003,13
"3879",3879,63,11,2003,9
"3880",3880,63,12,2003,1
"3881",3881,64,1,2003,11
"3882",3882,64,2,2003,8
"3883",3883,64,3,2003,14
"3884",3884,64,4,2003,17
"3885",3885,64,5,2003,21
"3886",3886,64,6,2003,27
"3887",3887,64,7,2003,42
"3888",3888,64,8,2003,36
"3889",3889,64,9,2003,31
"3890",3890,64,10,2003,24
"3891",3891,64,11,2003,11
"3892",3892,64,12,2003,9
"3893",3893,65,1,2003,34
"3894",3894,65,2,2003,18
"3895",3895,65,3,2003,33
"3896",3896,65,4,2003,51
"3897",3897,65,5,2003,43
"3898",3898,65,6,2003,58
"3899",3899,65,7,2003,66
"3900",3900,65,8,2003,74
"3901",3901,65,9,2003,96
"3902",3902,65,10,2003,82
"3903",3903,65,11,2003,54
"3904",3904,65,12,2003,27
"3905",3905,66,1,2003,60
"3906",3906,66,2,2003,34
"3907",3907,66,3,2003,87
"3908",3908,66,4,2003,75
"3909",3909,66,5,2003,30
"3910",3910,66,6,2003,69
"3911",3911,66,7,2003,65
"3912",3912,66,8,2003,76
"3913",3913,66,9,2003,59
"3914",3914,66,10,2003,107
"3915",3915,66,11,2003,76
"3916",3916,66,12,2003,29
"3917",3917,67,1,2003,13
"3918",3918,67,2,2003,10
"3919",3919,67,3,2003,21
"3920",3920,67,4,2003,26
"3921",3921,67,5,2003,64
"3922",3922,67,6,2003,86
"3923",3923,67,7,2003,129
"3924",3924,67,8,2003,75
"3925",3925,67,9,2003,24
"3926",3926,67,10,2003,25
"3927",3927,67,11,2003,26
"3928",3928,67,12,2003,8
"3929",3929,70,1,2003,61
"3930",3930,70,2,2003,66
"3931",3931,70,3,2003,51
"3932",3932,70,4,2003,53
"3933",3933,70,5,2003,53
"3934",3934,70,6,2003,78
"3935",3935,70,7,2003,79
"3936",3936,70,8,2003,109
"3937",3937,70,9,2003,116
"3938",3938,70,10,2003,69
"3939",3939,70,11,2003,56
"3940",3940,70,12,2003,25
"3941",3941,71,1,2003,34
"3942",3942,71,2,2003,30
"3943",3943,71,3,2003,41
"3944",3944,71,4,2003,32
"3945",3945,71,5,2003,28
"3946",3946,71,6,2003,57
"3947",3947,71,7,2003,47
"3948",3948,71,8,2003,52
"3949",3949,71,9,2003,53
"3950",3950,71,10,2003,60
"3951",3951,71,11,2003,56
"3952",3952,71,12,2003,22
"3953",3953,72,1,2003,51
"3954",3954,72,2,2003,31
"3955",3955,72,3,2003,52
"3956",3956,72,4,2003,52
"3957",3957,72,5,2003,26
"3958",3958,72,6,2003,57
"3959",3959,72,7,2003,39
